Image;PostLink;Content;Type;Timestamp;Reactions;Comments;Shared;Clicks;LinkClicks;Impressions;Impressions (Organic);Impressions (Paid);Reach;Reach (Organic);Reach (Paid);VideoViews (Organic);VideoViews (Paid);VideoTimeWatched;Engagement;Spent
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/328073360_556534266417953_4016523570862121068_n.jpg?stp=dst-jpg_s130x130&_nc_cat=110&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeEPuidbJaipOoM2mGq6Vl1KE1iX5MPhQe4TWJfkw-FB7sWS8ajy6zcgElBYyOw3CmA&_nc_ohc=g5B2LHgdepsAX-CMfBS&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBOCicX5QAXIt_JUCb9gpAVE2AkGvl00jvMAUG8ooudGA&oe=642F7BF6";"https://facebook.com/105921658046/posts/10162473660568047";"¡Claves para un budín rico y esponjoso! Seguí Cocineros Argentinos
 en www.tvpublica.com.ar";"video";2023-01-31 14:40;113;11;21;541;68;13928;13928;0;13921;13921;0;4142;0;6;"49.28";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/326409347_3447979322153366_4451719775108071521_n.jpg?stp=dst-jpg_s130x130&_nc_cat=106&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeHPDf-f9-5U2Gz-RuOUi6fFz8cju3bm0CTPxyO7dubQJFbFPVEJXNYoTzCv4tLbq8Y&_nc_ohc=b0xMfRFRF2YAX_WJBQ-&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfDVeJVzhH9N4I-n6BHn8mtLQMW1I_e0W96mKz5BxLygGQ&oe=642E82A3";"https://facebook.com/105921658046/posts/10162473636478047";"Alberto Fernández recorre la empresa que distribuirá más de 11 millones de libros hechos en Argentina, a estudiantes de todo el país, en el marco del programa #LibrosParaAprender.";"video";2023-01-31 14:25;122;28;12;214;0;9739;9739;0;9739;9739;0;2089;0;4;"38.61";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/328179952_3390981344483395_8261388915811888548_n.jpg?stp=dst-jpg_s130x130&_nc_cat=103&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeEbMjXvDCCQU9CoRRMXFmLi-SeaSfzsKsv5J5pJ_Owqyyni4oj8Khs4Xh_juvJ9Cds&_nc_ohc=DNBYsAK_nwUAX8jV-Xl&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCzW1awtbIaFJhZkQYp1bdULp6BG-61CokrHC-z93nI8A&oe=642EBDD4";"https://facebook.com/105921658046/posts/10162473464028047";"Sindicatos y partidos de la oposición francesa realizan una nueva jornada de huelgas y movilizaciones contra la reforma jubilatoria que promueve el gobierno de Emmanuel Macron. Más información en www.tvpublica.com.ar";"video";2023-01-31 12:57;22;3;5;43;0;6126;6126;0;6070;6070;0;1071;0;3;"12.03";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/326755529_796855811867344_8121792505746514875_n.jpg?stp=dst-jpg_s130x130&_nc_cat=103&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeGIjqutNEJgvUArR2F1zCQQTLdKyrIDMvtMt0rKsgMy-00VK8RsczPOmQehBN0Lu8o&_nc_ohc=uJ2KfsbMBQcAX_THxuB&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC7VGufh7V-iZF_Nkh0EZQ80rsGFFhGbSWRvGX9KvT1BA&oe=642F3007";"https://facebook.com/105921658046/posts/10162473443173047";"Franco Armani, campeón del mundo en Qatar, brindó una conferencia de prensa, dio detalles sobre el arranque de Demichelis y le metió presión a Nicolás Otamendi para que se sume al conjunto millonario. Más información en www.tvpublica.com.ar";"video";2023-01-31 12:45;539;9;3;326;3;23319;23319;0;22664;22664;0;4336;0;5;"38.7";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/321423044_959385651916755_9069989328780285201_n.jpg?stp=dst-jpg_s130x130&_nc_cat=109&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeGYXCCh1cOlLpP5uGCfIVSBJ0MR4kIaPoMnQxHiQho-g_ZwRT2cCnR_5Zg7BB74Ax0&_nc_ohc=nG26RPXEZGAAX_l5MI8&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBDWZji0PB0grfvE5PgAL_uAbwvTVBUYJXlgeIEzzSstQ&oe=643009B9";"https://facebook.com/105921658046/posts/10162473443698047";"El Gobierno pagó US$ 692 millones al Fondo Monetario Internacional. El miércoles se abonarán otros US$ 710 millones del préstamo pedido durante la administración de Mauricio Macri.  Más información en www.tvpublica.com.ar";"video";2023-01-31 12:45;39;16;18;73;0;5835;5835;0;5835;5835;0;757;0;2;"25.02";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/328001906_724003046121049_1790994967360880659_n.jpg?stp=dst-jpg_s130x130&_nc_cat=111&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeHmAHHpwdLSlhRCkubFaUEx7HrCdIIqOjTsesJ0gio6NDuqVdWdUHHltYhjt6kClW0&_nc_ohc=GhCxsQvB5RYAX85h9qB&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBYTuCQuw5rlPmW7jiK_duo6nxsoQpN0ue7b8hFB16zGA&oe=642F3FAF";"https://facebook.com/105921658046/posts/10162473441968047";"La Justicia de Mar del Plata negó la libertad condicional a dos de los condenados por el crimen de Natalia Melmann. Oscar Echenique y Ricardo Anselmini, hallados culpables de abusar y asesinar a la joven de 15 años, habían solicitado recuperar la libertad con anticipación.";"video";2023-01-31 12:44;98;6;15;133;0;10480;10480;0;10419;10419;0;2536;0;4;"24.19";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/327649148_476117141209605_7665493636989035449_n.jpg?stp=dst-jpg_s130x130&_nc_cat=103&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeEnAPN57B0qca2dZYk7sDKlaGnk53MCVR5oaeTncwJVHnZTVql9D-68V1_OgMz8QT8&_nc_ohc=Juq8fKDa8YIAX_ZbAuI&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAveWMb72hDVEWVNn1w67Znq8BuW3Vqtq-0xu7k4cBigQ&oe=642FC433";"https://facebook.com/105921658046/posts/10162473143068047";"#MañanasPúblicas llegó a Mendoza, precisamente en San Rafael, para conocer ""La Abeja"", la bodega más antigua, construida en 1883 por Rodolfo Iselín, inmigrante francés.";"video";2023-01-31 09:43;57;0;11;101;0;13809;13809;0;13641;13641;0;2969;0;6;"12.39";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/327866424_746203783792198_5687910366441191797_n.jpg?stp=dst-jpg_s130x130&_nc_cat=102&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeFi3YbX4Q-ZRwWlZy2u5v8OeIVftMHuGZ94hV-0we4Zn16wrrmVa_gJCYKCQp3Y5VQ&_nc_ohc=sDUssHdT6CUAX--9A9k&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCznyL43RPGIfBl32qH_F2UEVmqnAA8vocS98wJtaAvWg&oe=642FE480";"https://facebook.com/105921658046/posts/10162473122458047";"Ya comenzamos a viajar por el país, junto a todo el equipo de #MañanasPúblicas recorremos los lugares más hermosos de Argentina. 

Todos los programas en www.tvpublica.com.ar";"video";2023-01-31 09:29;97;6;3;136;0;13604;13604;0;13372;13372;0;3169;0;6;"18.1";"0"
"https://external-lcy1-1.xx.fbcdn.net/emg1/v/t13/13503798416316353338?url=https%3A%2F%2Fd3b5jqy5xuub7g.cloudfront.net%2Fwp-content%2Fuploads%2F2023%2F01%2FSkywan.jpg&fb_obo=1&utld=cloudfront.net&stp=c0.5000x0.5000f_dst-emg0_p130x130_q75&_nc_eui2=AeGWcO9fKCuBpqqIzOHMwWOE5s-ymWEmBLHmz7KZYSYEsWtksBIs0Q_6_tLy7vcmudo&ccb=13-1&oh=06_AbF9CVPs-3LJw1Nt_tNYWqFcHo_4Lv7pakCeuaf0uZlojA&oe=642C3B89&_nc_sid=6ac203";"https://facebook.com/105921658046/posts/10162473032278047";;"link";2023-01-31 08:23;40;1;5;109;86;13176;13176;0;13176;13176;0;0;0;0;"11.76";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/321008483_654961053051114_5513481188539886148_n.jpg?stp=dst-jpg_s130x130&_nc_cat=108&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeGxdDPSJxUus2IbyA0MVLohW0fzsBxhI55bR_OwHGEjnkn3CT-fn55QYMSdneyt99k&_nc_ohc=WOdM3b71C5UAX8LKMBU&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAkPbfi5Y5WOXH8x2bhzxs8JLA4ZGr3blZk7igAlK_hRw&oe=642F6F06";"https://facebook.com/105921658046/posts/10162473007253047";"Detenido y con posible extradición, el Ministro de Seguridad  de la Nación, Aníbal Fernández,  habló sobre la situación de Jones Huala.";"video";2023-01-31 08:04;33;15;9;227;0;8375;8375;0;8375;8375;0;2205;0;9;"33.91";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/327807598_194104589961542_342424646127735473_n.jpg?stp=dst-jpg_s130x130&_nc_cat=106&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeGNp1r1XR9q2F5J4LpHKn56ZGYQ3RODCghkZhDdE4MKCEQG2OvMF_UJqc28ps54NhU&_nc_ohc=FlHsAng48i0AX9SgmIa&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfAj4jC7Jqz8n5VoRWUbfv6y07ODrBzptinQcNCOMTMepg&oe=642E7EC1";"https://facebook.com/105921658046/posts/10162472935978047";"Recorremos el mundo en esta síntesis de noticias.

✅ Una bomba explotó en una mezquita, al menos 83 muertos en Pakistán. 
✅ Fuga de narcos en Brasil, utilizaron una escalera y sábanas. 
✅ La CIDH condena a Colombia, por la muerte de seis mil políticos y militantes.";"video";2023-01-31 07:15;33;0;9;74;0;7211;7211;0;7211;7211;0;1154;0;4;"16.09";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/322156813_1164013327816974_7650122135320793494_n.jpg?stp=dst-jpg_s130x130&_nc_cat=105&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeHCMHkEMxbxWyw-Y3-_HoBv4A4CdPInN9jgDgJ08ic32PfOx_RPvJwFOP2sw2GV6VU&_nc_ohc=duC6qo9Kxo8AX9VYNiM&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfB9YgXdGFCt60gNioHEXcPcjZ-ICiuMtcFfmwGTjme24g&oe=6430249C";"https://facebook.com/105921658046/posts/10162472929998047";"¿Cómo están los accesos a la ciudad de Buenos Aires? 

Sentido acceso oeste, volcó un camión en el camino del Buen Ayre. 

Ingreso a la Autopista 25 de mayo, choque en la conexión autopista La Plata-Bs As.";"video";2023-01-31 07:10;18;0;2;79;0;14892;14892;0;14892;14892;0;3173;0;3;"6.65";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/321163165_929195784919543_4477601885622822169_n.jpg?stp=dst-jpg_s130x130&_nc_cat=105&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeFMCrrRwc0okEONfo9i4ZebvdaSkVyLN3e91pKRXIs3d4sCEinBwyls7sB4I3pUXVk&_nc_ohc=sl1e_WYoYb8AX_cmZeQ&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfAXxIw1Ly5zYkQRUnl6z6Qidd1WPTFK3XmqF3Ml_8vjiA&oe=642FFA84";"https://facebook.com/105921658046/posts/10162472926043047";"Comenzamos una nueva edición de #TCPNoticas con toda la información que tenés que saber antes de comenzar tu día. 

Más noticias en www.tvpublica.com.ar";"video";2023-01-31 07:07;6;0;3;18;0;5799;5799;0;5799;5799;0;360;0;1;"4.66";"0"
"https://scontent-lcy1-2.xx.fbcdn.net/v/t15.5256-10/328452381_2413591265470606_390118739188833933_n.jpg?stp=dst-jpg_s130x130&_nc_cat=106&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeGRFAI2L1xLmPB3-dzGkIPTCOUfir4PmZQI5R-Kvg-ZlBwgAS0U8QXQR5fH_plf9v8&_nc_ohc=hmhhB3kpwWoAX9KzieY&_nc_ht=scontent-lcy1-2.xx&edm=AKIiGfEEAAAA&oh=00_AfATmSopR4-9ye4T_Ang9T8EOkXd0b_rpcg1-RI1eXf9JQ&oe=642F20A1";"https://facebook.com/105921658046/posts/10162472583368047";"La K'onga interpreta ""Yo No Te Pido la Luna"" y se arma la fiesta del cuarteto cordobés con la Plaza Próspero Molina saltando y bailando en #FestivalPaís.

Disfruta de Cuarteto Cosquín 2023 en https://tvpublica.com.ar";"video";2023-01-31 02:08;14263;200;1471;14317;140;532827;532827;0;504251;504251;0;196750;0;10;"59.99";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/320284421_586946193284566_2266647479352479672_n.jpg?stp=dst-jpg_s130x130&_nc_cat=108&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeEIDg4P3Izn4AnBRRmsmYUrRP86q9OWjp9E_zqr05aOn0V4zaWZA9ifoE4-TnzmmQ8&_nc_ohc=bCfcHMf9f94AX_egEwo&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBRCBEtyQFLsJLQOpCxgfB9ih8IijboDaKzbhsr3mQGLw&oe=642FAAAF";"https://facebook.com/105921658046/posts/10162472582578047";"¡A bailar con La K'onga en Cosquín! En un marco festivo, el grupo interpreta el hit ""Ya no más"" y lo baila todo Córdoba en el anfiteatro Próspero Molina.

#Cuarteto #LaKonga #Cosquín 

Mirá #FestivalPaís en https://tvpublica.com.ar";"video";2023-01-31 02:07;16023;205;2348;26141;221;808505;808505;0;801118;801118;0;277594;0;14;"55.82";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/319704294_708143670809471_4171208725010081736_n.jpg?stp=dst-jpg_s130x130&_nc_cat=101&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeERlHkp06ogapXfQBwxBW04qhKquD9tp-mqEqq4P22n6QyW002FDHDjI-qAlcL8Lnk&_nc_ohc=eUN21lPLhy0AX9KEXb1&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAbu6GuXmN5ece_9jyhI5Aia1G_LbzvCW5f1w_QSEOFkA&oe=642E7243";"https://facebook.com/105921658046/posts/10162472516593047";"El momento romántico de Q' Lokura interpretando ""A un Milímetro de Ti"" y ""Si un Día Vuelves"" con el coro protagonista del público en el Anfiteatro Próspero Molina en Cuarteto Cosquín 2023.

#Cuarteto #QLOKURA 

Mirá #FestivalPaís en https://www.tvpublica.com.ar";"video";2023-01-31 01:13;8603;85;2174;20059;88;600587;600587;0;590076;590076;0;226486;0;15;"52.4";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/326450497_3294786594168135_2515733185689023176_n.jpg?stp=dst-jpg_s130x130&_nc_cat=100&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeE2Bffn_Mw71PSQO2sIr7fiV0ZOl3foNUZXRk6Xd-g1RvTagVez4-xaL9ZAiMUQ0n8&_nc_ohc=JUR7GR5dC-YAX9ZDbKq&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAu-10kaA5vcpI4u9R3DFLH3pLUOLmYQaxBi6BsAEgkGA&oe=642F3DB7";"https://facebook.com/105921658046/posts/10162472504398047";"¡Arriba Cosquín con Q' Lokura! El grupo de cuarteto interpreta ""Perfecta"" y se tiran los pasos prohibidos en la Plaza Próspero Molina.

#Cuarteto #Cosquín #QLokura

Mirá #FestivalPaís en https://www.tvpublica.com.ar";"video";2023-01-31 01:01;1062;20;215;2407;22;45363;45363;0;45363;45363;0;18840;0;12;"81.65";"0"
"https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/326410823_1869685313411315_7892110658089996552_n.jpg?stp=dst-jpg_s130x130&_nc_cat=104&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeGd7noDYo79lYTlhRHnf6kPZkwOsRhtsNFmTA6xGG2w0Xw_9yqqcZlV0lP_EW8YjrA&_nc_ohc=bvsIQ7wFvGkAX_Vb_tD&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfARtMG-tYSuMlHZIVOvkcRwk9czg3Zi_dgh_UahgX9pFg&oe=642FBF06";"https://facebook.com/105921658046/posts/10162472409543047";"En la Plaza Próspero Molina se respira cuarteto, Dale Q' Va tiene una invitada especial... ¡Magui Olave vuelve al escenario!  

Disfrutá la noche más cuartetera en www.tvpublica.com.ar";"video";2023-01-30 23:56;565;15;78;1917;16;33777;33777;0;32877;32877;0;14881;0;17;"78.32";"0"
